parent_directory	object_type	name	size_in_bytes 
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\distributions\__pycache__	file	base.cpython-311.pyc	3184
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\distributions\__pycache__	file	installed.cpython-311.pyc	1858
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\distributions\__pycache__	file	sdist.cpython-311.pyc	9364
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\distributions\__pycache__	file	wheel.cpython-311.pyc	2495
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\distributions\__pycache__	file	__init__.cpython-311.pyc	1049
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\index	file	collector.py	16265
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\index	file	package_finder.py	37666
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\index	file	sources.py	8688
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\index	file	__init__.py	30
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\index	directory	__pycache__	82688
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\index\__pycache__	file	collector.cpython-311.pyc	24345
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\index\__pycache__	file	package_finder.cpython-311.pyc	44121
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\index\__pycache__	file	sources.cpython-311.pyc	13969
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\index\__pycache__	file	__init__.cpython-311.pyc	253
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\locations	file	base.py	2556
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\locations	file	_distutils.py	6009
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\locations	file	_sysconfig.py	7724
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\locations	file	__init__.py	14925
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\locations	directory	__pycache__	38374
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\locations\__pycache__	file	base.cpython-311.pyc	4016
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\locations\__pycache__	file	_distutils.cpython-311.pyc	7565
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\locations\__pycache__	file	_sysconfig.cpython-311.pyc	8913
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\locations\__pycache__	file	__init__.cpython-311.pyc	17880
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\metadata	file	base.py	25298
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\metadata	file	pkg_resources.py	10542
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\metadata	file	_json.py	2644
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\metadata	file	__init__.py	4339
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\metadata	directory	importlib	50219
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\metadata	directory	__pycache__	66563
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\metadata\importlib	file	_compat.py	2796
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\metadata\importlib	file	_dists.py	8017
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\metadata\importlib	file	_envs.py	7431
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\metadata\importlib	file	__init__.py	135
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\metadata\importlib	directory	__pycache__	31840
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\metadata\importlib\__pycache__	file	_compat.cpython-311.pyc	4866
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\metadata\importlib\__pycache__	file	_dists.cpython-311.pyc	14098
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\metadata\importlib\__pycache__	file	_envs.cpython-311.pyc	12472
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\metadata\importlib\__pycache__	file	__init__.cpython-311.pyc	404
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\metadata\__pycache__	file	base.cpython-311.pyc	38175
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\metadata\__pycache__	file	pkg_resources.cpython-311.pyc	18221
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\metadata\__pycache__	file	_json.cpython-311.pyc	3652
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\metadata\__pycache__	file	__init__.cpython-311.pyc	6515
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\models	file	candidate.py	753
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\models	file	direct_url.py	6578
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\models	file	format_control.py	2486
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\models	file	index.py	1030
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\models	file	installation_report.py	2818
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\models	file	link.py	21034
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\models	file	scheme.py	575
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\models	file	search_scope.py	4531
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\models	file	selection_prefs.py	2015
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\models	file	target_python.py	4271
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\models	file	wheel.py	3601
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\models	file	__init__.py	63
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\models	directory	__pycache__	73600
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\models\__pycache__	file	candidate.cpython-311.pyc	1857
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\models\__pycache__	file	direct_url.cpython-311.pyc	12419
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\models\__pycache__	file	format_control.cpython-311.pyc	4641
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\models\__pycache__	file	index.cpython-311.pyc	1912
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\models\__pycache__	file	installation_report.cpython-311.pyc	2618
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\models\__pycache__	file	link.cpython-311.pyc	29178
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\models\__pycache__	file	scheme.cpython-311.pyc	1160
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\models\__pycache__	file	search_scope.cpython-311.pyc	5777
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\models\__pycache__	file	selection_prefs.cpython-311.pyc	2009
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\models\__pycache__	file	target_python.cpython-311.pyc	5308
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\models\__pycache__	file	wheel.cpython-311.pyc	6434
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\models\__pycache__	file	__init__.cpython-311.pyc	287
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\network	file	auth.py	20809
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\network	file	cache.py	3935
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\network	file	download.py	6048
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\network	file	lazy_wheel.py	7638
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\network	file	session.py	18741
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\network	file	utils.py	4088
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\network	file	xmlrpc.py	1838
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\network	file	__init__.py	50
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\network	directory	__pycache__	82141
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\network\__pycache__	file	auth.cpython-311.pyc	24129
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\network\__pycache__	file	cache.cpython-311.pyc	7943
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\network\__pycache__	file	download.cpython-311.pyc	9500
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\network\__pycache__	file	lazy_wheel.cpython-311.pyc	13036
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\network\__pycache__	file	session.cpython-311.pyc	21571
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\network\__pycache__	file	utils.cpython-311.pyc	2425
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\network\__pycache__	file	xmlrpc.cpython-311.pyc	3262
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\network\__pycache__	file	__init__.cpython-311.pyc	275
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\operations	file	check.py	5912
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\operations	file	freeze.py	9864
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\operations	file	prepare.py	28118
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\operations	file	__init__.py	0
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\operations	directory	build	41497
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\operations	directory	install	72006
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\operations	directory	__pycache__	48059
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\operations\build	file	build_tracker.py	4774
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\operations\build	file	metadata.py	1422
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\operations\build	file	metadata_editable.py	1474
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\operations\build	file	metadata_legacy.py	2190
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\operations\build	file	wheel.py	1075
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\operations\build	file	wheel_editable.py	1417
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\operations\build	file	wheel_legacy.py	3045
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\operations\build	file	__init__.py	0
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\operations\build	directory	__pycache__	26100
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\operations\build\__pycache__	file	build_tracker.cpython-311.pyc	8806
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\operations\build\__pycache__	file	metadata.cpython-311.pyc	2290
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\operations\build\__pycache__	file	metadata_editable.cpython-311.pyc	2326
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\operations\build\__pycache__	file	metadata_legacy.cpython-311.pyc	3678
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\operations\build\__pycache__	file	wheel.cpython-311.pyc	1956
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\operations\build\__pycache__	file	wheel_editable.cpython-311.pyc	2400
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\operations\build\__pycache__	file	wheel_legacy.cpython-311.pyc	4425
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\operations\build\__pycache__	file	__init__.cpython-311.pyc	219
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\operations\install	file	editable_legacy.py	1283
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\operations\install	file	wheel.py	27615
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\operations\install	file	__init__.py	51
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\operations\install	directory	__pycache__	43057
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\operations\install\__pycache__	file	editable_legacy.cpython-311.pyc	2202
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\operations\install\__pycache__	file	wheel.cpython-311.pyc	40568
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\operations\install\__pycache__	file	__init__.cpython-311.pyc	287
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\operations\__pycache__	file	check.cpython-311.pyc	8210
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\operations\__pycache__	file	freeze.cpython-311.pyc	11658
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\operations\__pycache__	file	prepare.cpython-311.pyc	27978
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\operations\__pycache__	file	__init__.cpython-311.pyc	213
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\req	file	constructors.py	18424
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\req	file	req_file.py	17687
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\req	file	req_install.py	35788
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\req	file	req_set.py	2858
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\req	file	req_uninstall.py	23853
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\req	file	__init__.py	2653
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\req	directory	__pycache__	133339
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\req\__pycache__	file	constructors.cpython-311.pyc	23066
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\req\__pycache__	file	req_file.cpython-311.pyc	23098
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\req\__pycache__	file	req_install.cpython-311.pyc	40372
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\req\__pycache__	file	req_set.cpython-311.pyc	6015
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\req\__pycache__	file	req_uninstall.cpython-311.pyc	36647
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\req\__pycache__	file	__init__.cpython-311.pyc	4141
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\resolution	file	base.py	583
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\resolution	file	__init__.py	0
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\resolution	directory	legacy	48133
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\resolution	directory	resolvelib	227139
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\resolution	directory	__pycache__	1597
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\resolution\legacy	file	resolver.py	24068
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\resolution\legacy	file	__init__.py	0
D:\Geekbrains\Git_Tasks\Python_part_2\pythonProject\venv\Lib\site-packages\pip\_internal\resolution\legacy	directory	__pycache__	24065
